Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
gtfo_D28_desc;We've had a good run, but it's time to end our rulership of D28: if you love something, let it go!;;;;;;;;;;;;;
gtfo_D29_title;Grant D29 Independence;;;;;;;;;;;;;
gtfo_D29_desc;We've had a good run, but it's time to end our rulership of D29: if you love something, let it go!;;;;;;;;;;;;;
gtfo_D30_title;Grant D30 Independence;;;;;;;;;;;;;
gtfo_D30_desc;We've had a good run, but it's time to end our rulership of D30: if you love something, let it go!;;;;;;;;;;;;;
gtfo_D31_title;Grant D31 Independence;;;;;;;;;;;;;
gtfo_D31_desc;We've had a good run, but it's time to end our rulership of D31: if you love something, let it go!;;;;;;;;;;;;;
gtfo_D32_title;Grant D32 Independence;;;;;;;;;;;;;
gtfo_D32_desc;We've had a good run, but it's time to end our rulership of D32: if you love something, let it go!;;;;;;;;;;;;;
gtfo_D33_title;Grant D33 Independence;;;;;;;;;;;;;
gtfo_D33_desc;We've had a good run, but it's time to end our rulership of D33: if you love something, let it go!;;;;;;;;;;;;;
gtfo_D34_title;Grant D34 Independence;;;;;;;;;;;;;
gtfo_D34_desc;We've had a good run, but it's time to end our rulership of D34: if you love something, let it go!;;;;;;;;;;;;;
gtfo_D35_title;Grant D35 Independence;;;;;;;;;;;;;
gtfo_D35_desc;We've had a good run, but it's time to end our rulership of D35: if you love something, let it go!;;;;;;;;;;;;;
gtfo_D36_title;Grant D36 Independence;;;;;;;;;;;;;
gtfo_D36_desc;We've had a good run, but it's time to end our rulership of D36: if you love something, let it go!;;;;;;;;;;;;;
gtfo_D37_title;Grant D37 Independence;;;;;;;;;;;;;
gtfo_D37_desc;We've had a good run, but it's time to end our rulership of D37: if you love something, let it go!;;;;;;;;;;;;;
gtfo_D38_title;Grant D38 Independence;;;;;;;;;;;;;
gtfo_D38_desc;We've had a good run, but it's time to end our rulership of D38: if you love something, let it go!;;;;;;;;;;;;;
gtfo_D39_title;Grant D39 Independence;;;;;;;;;;;;;
gtfo_D39_desc;We've had a good run, but it's time to end our rulership of D39: if you love something, let it go!;;;;;;;;;;;;;
gtfo_D40_title;Grant D40 Independence;;;;;;;;;;;;;
gtfo_D40_desc;We've had a good run, but it's time to end our rulership of D40: if you love something, let it go!;;;;;;;;;;;;;
gtfo_D41_title;Grant D41 Independence;;;;;;;;;;;;;
gtfo_D41_desc;We've had a good run, but it's time to end our rulership of D41: if you love something, let it go!;;;;;;;;;;;;;
gtfo_D42_title;Grant D42 Independence;;;;;;;;;;;;;
gtfo_D42_desc;We've had a good run, but it's time to end our rulership of D42: if you love something, let it go!;;;;;;;;;;;;;
gtfo_D43_title;Grant D43 Independence;;;;;;;;;;;;;
gtfo_D43_desc;We've had a good run, but it's time to end our rulership of D43: if you love something, let it go!;;;;;;;;;;;;;
gtfo_D44_title;Grant D44 Independence;;;;;;;;;;;;;
gtfo_D44_desc;We've had a good run, but it's time to end our rulership of D44: if you love something, let it go!;;;;;;;;;;;;;
gtfo_D45_title;Grant D45 Independence;;;;;;;;;;;;;
gtfo_D45_desc;We've had a good run, but it's time to end our rulership of D45: if you love something, let it go!;;;;;;;;;;;;;
gtfo_D46_title;Grant D46 Independence;;;;;;;;;;;;;
gtfo_D46_desc;We've had a good run, but it's time to end our rulership of D46: if you love something, let it go!;;;;;;;;;;;;;
gtfo_D47_title;Grant D47 Independence;;;;;;;;;;;;;
gtfo_D47_desc;We've had a good run, but it's time to end our rulership of D47: if you love something, let it go!;;;;;;;;;;;;;
gtfo_D48_title;Grant D48 Independence;;;;;;;;;;;;;
gtfo_D48_desc;We've had a good run, but it's time to end our rulership of D48: if you love something, let it go!;;;;;;;;;;;;;
gtfo_D49_title;Grant D49 Independence;;;;;;;;;;;;;
gtfo_D49_desc;We've had a good run, but it's time to end our rulership of D49: if you love something, let it go!;;;;;;;;;;;;;
gtfo_D50_title;Grant D50 Independence;;;;;;;;;;;;;
gtfo_D50_desc;We've had a good run, but it's time to end our rulership of D50: if you love something, let it go!;;;;;;;;;;;;;
