Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
clm_dominate_ameriga_desc;With the Fall of Port Liberte and Port Sucre, we now span across the entire longitude of the continent at it's widest point. We have therefore established complete dominance over the continent;;;;;;;;;;;;;
clm_conquer_incas_title;End of the Incas;;;;;;;;;;;;;
clm_conquer_incas_desc;The Incas have finally fallen. With this the main threat to Gran Colombia in Ameriga is now extinct and we can now look towards re-educating these people;;;;;;;;;;;;;
clm_integrate_minor_natives_title;Integration of the Apache and the Amazonians;;;;;;;;;;;;;
clm_integrate_minor_natives_desc;The natives of the Apache and the Amazon are few in number but by approaching them with increased autonomy and guaranteed rights we can, at the very least, create a country for them which they can get on with their lives in;;;;;;;;;;;;;
clm_integrate_mesoamericans_title;Integration of the Mesoamericans;;;;;;;;;;;;;
clm_integrate_mesoamericans_desc;The Mesoamericans have not had an independent country since their conquest over 300 years ago. Now by accepting their customs and granting them rights we can integrate them into our nation;;;;;;;;;;;;;
guiana_purchase_title;Purchase Guiana;;;;;;;;;;;;;
guiana_purchase_desc;The Italian colony of Guiana is not worth much to them especially with the turmoil in Europe. Let us make them an offer they cannot refuse;;;;;;;;;;;;;
accepting_guianas_title;Accepting the Guianans;;;;;;;;;;;;;
accepting_guianas_desc;The Guianans need to be integrated into our nation after their sell out by their previous owner;;;;;;;;;;;;;
inc_save_guarani_title;Saving the Guarani;;;;;;;;;;;;;
inc_save_guarani_desc;The Guarani are being forced from their land by advancing settlers from Beornia and Lotharingia. Let us integrate them and reclaim their rightful land!;;;;;;;;;;;;;
inc_save_amazon_title;Saving the Amazonian Natives;;;;;;;;;;;;;
inc_save_amazon_desc;The Amazonian Natives are being forced from their land by advancing settlers from Gran Colombia and Amazonie. Let us integrate them and reclaim their rightful land!;;;;;;;;;;;;;
inc_save_the_natives_title;Land for the First Peoples;;;;;;;;;;;;;
inc_save_the_natives_desc;We have now secured the rights of every first people in Ameriga but why stop there? Other Natives in Arcadia are crying out for someone to save them and we must take up this cause and be the true nation for the first peoples!;;;;;;;;;;;;;
inc_protect_pacific_title;Protecting the People of Oceania;;;;;;;;;;;;;
inc_protect_pacific_desc;Out in the Ocean, there are many more independent people who are coming into first contact with imperialistic powers. We should seek to protect them in order to spare them the fate that almost became of us...;;;;;;;;;;;;;
egypt_sudan_title;§BUp the Nile§!;;;;;;;;;;;;;
egypt_sudan_desc;While many in our nation see our future in the middle east, the Turks have proven themselves too difficult a target to dislodge. We should refocus our efforts on securing the Nile river as a viable route of expansion.;;;;;;;;;;;;;
egypt_horn_title;Conquer The Horn of Africa;;;;;;;;;;;;;
egypt_horn_desc;The Horn of Africa is responsible for part of the Nile's flow as well as being an important shipping route. All we need do is tolerate their god as we have done with the Coptics for many years now and they will make fine new citizens.;;;;;;;;;;;;;
egypt_lake_victoria_title; The Source of the Nile;;;;;;;;;;;;;
egypt_lake_victoria_desc; Explores have finaly been able to contact the tribes inhabiting the lake from which the Nile flows. We cannot afford any other nation having control of Lake Ukerewe so we should bring the neighbouring tribes into our empire.;;;;;;;;;;;;;
egypt_defy_turks_title;§YDefy the Turks§;;;;;;;;;;;;;
egypt_defy_turks_desc;Although the Arab peninsula is now open for a righteous conquest our nation will never be safe as long as the Ottomans are on our doorstep. We should focus our efforts on pushing them far away from our homeland of Egypt.;;;;;;;;;;;;;
egypt_exploit_minorties_title;Embrace the Turk's Minorities;;;;;;;;;;;;;
egypt_exploit_minorties_desc;We were not the only people to labor under the sultan's heavy hand. By liberating the minorities of Eastern Anatolia and granting them autonomy we can push the Turkish frontier back further.;;;;;;;;;;;;;
egypt_turk_1_title;Futher into Anatolia;;;;;;;;;;;;;
egypt_turk_1_desc;In our newly found strength, we are uniquely positioned to seize control of central Anatolia. While this would bring a large contingency of Turks inside our empire we can use it as an example of our good governance.;;;;;;;;;;;;;
egypt_turk_2_title;End the House of Osman!;;;;;;;;;;;;;
egypt_turk_2_desc;We have demonstrated our ability to rule over the Turks within our dignity and harmony. Perhaps the issue was not with the Turks themselves but with the house of Osmon. Liberating the Turks from their tyrant will surely allow us to create a nation in which we can all serve as equals.;;;;;;;;;;;;;
egypt_levant_title;§GEgyptian Levant§!;;;;;;;;;;;;;
egypt_levant_desc;Since the successful rebellion of the Zahiri, Egypt has become a beacon of light in the Arab World. With Al-Quds under our control and the European Powers acknowledging our power we can safely proclaim ourselves the Protector of the Arabs and expel the Turks from the Mashriq ! ;;;;;;;;;;;;;
aimaran_congress_title;Integration of the Aimaras;;;;;;;;;;;;;
aimaran_congress_desc;Let us hold a congress to decide the fate of the Aimaran people within our country. By giving them rights and integrating their culture we can hope for their integration into our country;;;;;;;;;;;;;
invade_inca_LOT_title;Incursions into the Incas;;;;;;;;;;;;;
invade_inca_LOT_desc;The Incas are a thorn in any Amerigan nation's side due to their desire to liberate Ameriga from what they call evil European oppressors. Lets solve this issue;;;;;;;;;;;;;
integrate_amazonian_natives_lot_title;Integrate the Amazon;;;;;;;;;;;;;
integrate_amazonian_natives_lot_desc;The Natives of Ameriga deserve some autonomy especially since they seem more susceptible to disease. Lets leave them be and maybe even give them some representation in our country;;;;;;;;;;;;;
integrate_guranani_lot_title;Integration of Guarani;;;;;;;;;;;;;
integrate_guranani_lot_desc;The Guranai people have on occasions come into conflict with our settlers. Lets now however compromise with them and establish a regional parliment for them;;;;;;;;;;;;;
become_true_lotharingia_title;Restore Old Lotharingia;;;;;;;;;;;;;
become_true_lotharingia_desc;Our country's name dates back to the beginnings of the Holy Roman Empire as a successor state of Charlemagne's Empire. However now with our foothold once again in Europe we can restore this State to it's former Glory;;;;;;;;;;;;;
return_to_france_ama_title;Restoring the French Kingdom;;;;;;;;;;;;;
return_to_france_ama_desc;France and England united long ago under the Plantagenet dynasty. However this union has not at all been stable and now with our return to Europe we can restore that forgotten French Kingdom once more!;;;;;;;;;;;;;
fall_of_burgundy_net_title;Retreat to the Lowlands;;;;;;;;;;;;;
fall_of_burgundy_net_desc;With the fall of our former heartlands and enemies on all sides, it has been decided that we shall abdicate the title of kingdom of Burgundy and instead be known as king of Holland Instead;;;;;;;;;;;;;
dm_integrate_catalonia_title;Integrate Catalonia;;;;;;;;;;;;;
dm_integrate_catalonia_desc;The Catalan People have many things in common with the Provencal people. We should use this as context for a conquest of the region;;;;;;;;;;;;;
form_north_sea_empire_eng_title;Establish a North Sea Empire;;;;;;;;;;;;;
form_north_sea_empire_eng_desc;The North Sea Empire was a Viking union between England and Denmark over 900 years ago. We can now re-embrace this history and establish a new Empire with more modern aims;;;;;;;;;;;;;
integrate_burgundy_fra_title;The Re-integration of Burgundy;;;;;;;;;;;;;
integrate_burgundy_fra_desc;Burgundy, despite not being a part of France for centuries, still has many linguistic and cultural connections with the French. We should integrate them into a greater French State;;;;;;;;;;;;;
integrate_catalans_fra_title;Integration of the Catalans;;;;;;;;;;;;;
integrate_catalans_fra_desc;The Catalan People have many things in common with the Provencal people. We should use this as context for a conquest of the region;;;;;;;;;;;;;
integrate_basque_fra_title;Integration of the Basque;;;;;;;;;;;;;
integrate_basque_fra_desc;The Basque people have lived under our guardianship for ages. We should proceed with integrating them further into our nation;;;;;;;;;;;;;
integrate_bretons_fra_title;The Re-Integration of the Bretons;;;;;;;;;;;;;
integrate_bretons_fra_desc;The Breton People have adopted the French traditions and Customs long ago. Integration of them into a French nation shall be easy;;;;;;;;;;;;;
ibr_integrate_occitania_title;The Integration of the Occitans;;;;;;;;;;;;;
ibr_integrate_occitania_desc;The Occitan People and Catalan People share many common linguistic and cultural traditions. We should integrate them into our union;;;;;;;;;;;;;
ibr_push_into_occitania_title;A buffer beyond the Pyrenees;;;;;;;;;;;;;
ibr_push_into_occitania_desc;The Pyrenees are a good natural border against any northern incursions into our land but we would be even more secure if we can secure land beyond these peaks...;;;;;;;;;;;;;
abandon_iberia_title;The loss of Catalonia;;;;;;;;;;;;;
abandon_iberia_desc;With the Fall of Barcelona, our position on the Iberian Peninsular has been left untenable. We must shift our focus to Italy or otherwise fall into Irrelevancy...;;;;;;;;;;;;;
abandon_italy_title;The loss of Naples;;;;;;;;;;;;;
abandon_italy_desc;With the Fall of Napoli, our position on the Italian Peninsular has been left untenable. We must shift our focus to Iberia or otherwise fall into Irrelevancy...;;;;;;;;;;;;;
push_to_the_alps_title;The Push to the Alps;;;;;;;;;;;;;
push_to_the_alps_desc;Now with Central and Southern Italy Secured, we must finish the unification process off and unite our people from Bari to the Alps!;;;;;;;;;;;;;
escape_to_greece_ven_title;The Fall of Venice;;;;;;;;;;;;;
escape_to_greece_ven_desc;With the Fall of Venice, our position in Italy is no longer tenable. We must retreat to Greece in order to remain relevant in this volatile world...;;;;;;;;;;;;;
dutch_advance_along_rhine_title;Advancing up the Rijn;;;;;;;;;;;;;
dutch_advance_along_rhine_desc;The Rijn is a crucial waterway and a massive source of income commercially for our ports. Control of the upper river would extend our monopoly and stranglehold on trade within the German Heartlands;;;;;;;;;;;;;
dutch_push_to_the_wesser_title;Pushing to the Wesser;;;;;;;;;;;;;
dutch_push_to_the_wesser_desc;The Wesser River is another key river for trade within the German Confederation. Countrol of it's Western bank will surely increase our stranglehold on trade entering and exiting Germany;;;;;;;;;;;;;
