Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
TAS_reactionary_2;Country Party;;;;;;;;;;;;;
TAS_anarcho_liberal;Radical Liberals;;;;;;;;;;;;;
TAS_fascist;Fascist Party;;;;;;;;;;;;;
TCA;Transcaucasia;;;;;;;;;;;;;
TCA_ADJ;Transcaucasian;;;;;;;;;;;;;
TKG;Shogunate Japan;;Liberaldem. Partei;;;;;;;;;;;
TKG_ADJ;Tokugawa;;;;;;;;;;;;;
TKG_fascist;Kokuryukai;;;;;;;;;;;;;
TKM;Turkmenistan;;;;;;;;;;;;;
TKM_ADJ;Turkmenian;;;;;;;;;;;;;
TKM_conservative;Royal Faction;;;;;;;;;;;;;
TKM_liberal;The Liberal Faction;;;;;;;;;;;;;
TKM_reactionary;The Nationalist Faction;;;;;;;;;;;;;
TKM_anarcho_liberal;The Radical Faction;;;;;;;;;;;;;
TKM_socialist;The Socialist Faction;;;;;;;;;;;;;
TKM_communist;The Communist Faction;Faction royale;;;;;;;;;;;;
TKM_fascist;The Fascist Faction;Faction libÈrale;;;;;;;;;;;;
TKS;Turania;Faction nationaliste;;;;;;;;;;;;
TKS_ADJ;Turanian;Faction radicale;;;;;;;;;;;;
TGA;Tonga;Faction socialiste;;;;;;;;;;;;
TGA_ADJ;Tongan;Faction communiste;;;;;;;;;;;;
TNZ;Tanganyika;Faction fasciste;;;;;;;;;;;;
TNZ_ADJ;Tanganyikan;;Kˆnigsfraktion;;FacciÛn real;;;;;;;;;
TNZ_liberal;Civic United Front;;Die liberale Fraktion;;La facciÛn liberal;;;;;;;;;
TNZ_conservative;Party for Democracy and Progress;Clique de Shanxi;Die nationalistische Fraktion;;La facciÛn nacionalista;;;;;;;;;
TNZ_socialist;NCCRñMageuzi;Clique de Shanxi;Die radikale Fraktion;;La facciÛn radical;;;;;;;;;
TNZ_reactionary;Justice and Development Party;;Die sozialistische Fraktion;;La facciÛn socialista;;;;;;;;;
TNZ_anarcho_liberal;United Democratic Party;;Die kommunistische Fraktion;;La facciÛn comunista;;;;;;;;;
TNZ_communist;Party of the Revolution;;Die faschistische Fraktion;;La facciÛn fascista;;;;;;;;;
TNZ_fascist;National Reconstruction Alliance;;;;;;;;;;;;;
TNT;Tannu Uriankhai;;;;;;;;;;;;;
TNT_ADJ;Tuvan;;;;;;;;;;;;;
TNT_reactionary;Lama Faction;;;;;;;;;;;;;
TNT_socialist;Socialist Party;;;;;;;;;;;;;
TNT_communist;Communist Party;;;;;;;;;;;;;
TNT_liberal;Liberal Party;;;;;;;;;;;;;
TNT_anarcho_liberal;Freedom Party;;;;;;;;;;;;;
TNT_conservative;Conservative Party;;;;;;;;;;;;;
TNT_fascist;Unity Party;;;;;;;;;;;;;
TOG;Togo;;;;;;;;;;;;;
TOG_ADJ;Togolese;;;;;;;;;;;;;
TOG_liberal;UCPN;;;;;;;;;;;;;
TOG_conservative;Party of Progress;;;;;;;;;;;;;
TOG_reactionary;Rally of the Togolese People;;;;;;;;;;;;;
TOG_socialist;Party of Togolese Unity;;;;;;;;;;;;;
TOG_anarcho_liberal;Rally of Young Togolese;;;;;;;;;;;;;
TOG_communist;Juvento;;;;;;;;;;;;;
TOG_fascist;Togolese People's Movement;;;;;;;;;;;;;
TOS;Shikoku;;;;;;;;;;;;;
TOS_ADJ;Shikokuan;;;;;;;;;;;;;
TOS_absolute_monarchy;Tosa;;Faschistische Partei;;;;;;;;;;;
TOS_prussian_constitutionalism;Tosa;;Freiheitspartei;;;;;;;;;;;
TOS_hms_government;Tosa;;;;;;;;;;;;;
TOS_absolute_monarchy_ADJ;Yamauchi;;;;;;;;;;;;;
TOS_prussian_constitutionalism_ADJ;Yamauchi;;;;;;;;;;;;;
TOS_hms_government_ADJ;Yamauchi;;;;;;;;;;;;;
TOU;Tukulor Empire;Faction royale;;;;;;;;;;;;
TOU_ADJ;Tukulor;Faction libÈrale;;;;;;;;;;;;
TOU_democracy;Tukulor Republic;Faction nationaliste;;;;;;;;;;;;
TOU_proletarian_dictatorship;Sahelian People's Republic;Faction radicale;;;;;;;;;;;;
TOU_fascist_dictatorship;Sahelian Republic;Faction socialiste;;;;;;;;;;;;
TOU_bourgeois_dictatorship;Tukulor Republic;Faction communiste;;;;;;;;;;;;
TOU_presidential_dictatorship;Tukulor Republic;Faction fasciste;;;;;;;;;;;;
TOU_proletarian_dictatorship_ADJ;Sahelian;;Kˆnigsfraktion;;;;;;;;;;;
TOU_fascist_dictatorship_ADJ;Sahelian;;Die liberale Fraktion;;;;;;;;;;;
TPG;Heavenly Kingdom;Faction royale;Die nationalistische Fraktion;;;;;;;;;;;
TPG_democracy;Taiping Republic;Faction libÈrale;Die radikale Fraktion;;;;;;;;;;;
TPG_bourgeois_dictatorship;Taiping Republic;Faction nationaliste;Die sozialistische Fraktion;;;;;;;;;;;
TPG_proletarian_dictatorship;Communist Taiping;Faction radicale;Die kommunistische Fraktion;;;;;;;;;;;
TPG_fascist_dictatorship;Taiping;Faction socialiste;Die faschistische Fraktion;;;;;;;;;;;
TPG_presidential_dictatorship;Taiping Clique;Faction communiste;;;;;;;;;;;;
TPG_ADJ;Taiping;Faction fasciste;;;;;;;;;;;;
TPG_conservative;West King;Tasmania;Kˆnigsfraktion;;;;;;;;;;;
TPG_liberal;Yi King;Tasmanian;Die liberale Fraktion;;;;;;;;;;;
TPG_reactionary;East King;Van Diemen's Land;Die nationalistische Fraktion;;;;;;;;;;;
TPG_socialist;North King;Van Diemonian;Die radikale Fraktion;;;;;;;;;;;
TPG_anarcho_liberal;The Radical Faction;Conservative Faction;Die sozialistische Fraktion;;;;;;;;;;;
TPG_communist;The Communist Faction;Anti-Socialist Party;Die kommunistische Fraktion;;;;;;;;;;;
TPG_fascist;The Fascist Faction;Nationalist Party;Die faschistische Fraktion;;;;;;;;;;;
TRE_reactionary;Monarchici;Liberal Faction;Tasmania;;;;;;;;;;;
TRE_liberal;Intransigenti;Liberal Party;Tasmanian;;;;;;;;;;;
TRE_conservative;Transigenti;Labour Faction;Van Diemen's Land;;;;;;;;;;;
TRE_socialist;Socialisti;Labor Party;Van Diemonian;;;;;;;;;;;
TRE_communist;Rivoluzionari;Communist Party;Conservative Faction;;;;;;;;;;;
TRE_reactionary_2;Cattolici;Radical Nationalists;Anti-Socialist Party;;;;;;;;;;;
TRE_anarcho_liberal;Radicali;;Nationalist Party;;;;;;;;;;;
TRE_fascist;Fascisti;;Liberal Faction;;;;;;;;;;;
TRK;Truk;;Liberal Party;;;;;;;;;;;
TRK_ADJ;Trukese;Faction royale;Labour Faction;;;;;;;;;;;
TRS;Tarasco;Faction libÈrale;Labor Party;;;;;;;;;;;
TRS_ADJ;Tarascan;Faction nationaliste;Communist Party;;;;;;;;;;;
TTB;Trinidad;Faction radicale;Radical Nationalists;;;;;;;;;;;
TTB_ADJ;Trinidadian;Faction socialiste;;;;;;;;;;;;
TTB_conservative;Conservative Party;Faction communiste;;;;;;;;;;;;
TTB_liberal;Citizens' Alliance;Faction fasciste;;;;;;;;;;;;
TTB_reactionary;National Party;;Kˆnigsfraktion;;;;;;;;;;;
TTB_socialist;People's Partnership;;Die liberale Fraktion;;;;;;;;;;;
TTB_communist;Worker's Party;Faction royale;Die nationalistische Fraktion;;;;;;;;;;;
TTB_anarcho_liberal;Butler Party;Faction libÈrale;Die radikale Fraktion;;;;;;;;;;;
TTB_fascist;Fascist Party;Faction nationaliste;Die sozialistische Fraktion;;;;;;;;;;;
BYZ;Greek Empire;Faction radicale;Die kommunistische Fraktion;;;;;;;;;;;
BYZ_ADJ;Greek;Faction socialiste;Die faschistische Fraktion;;;;;;;;;;;
BYZ_democracy;Greek Federation;Faction communiste;;;;;;;;;;;;
BYZ_presidential_dictatorship;Greek Federation;Faction fasciste;;;;;;;;;;;;
BYZ_bourgeois_dictatorship;Greek Federation;;Kˆnigsfraktion;;;;;;;;;;;
BYZ_proletarian_dictatorship;Socialist Balkan Union;;Die liberale Fraktion;;;;;;;;;;;
TUR;Turkey;;Die nationalistische Fraktion;;;;;;;;;;;
TUR_ADJ;Turkish;;Die radikale Fraktion;;;;;;;;;;;
TUR_absolute_monarchy;The Ottoman Empire;;Die sozialistische Fraktion;;;;;;;;;;;
TUR_absolute_monarchy_ADJ;Ottoman;;Die kommunistische Fraktion;;;;;;;;;;;
TUR_prussian_constitutionalism;The Ottoman Empire;;Die faschistische Fraktion;;;;;;;;;;;
TUR_prussian_constitutionalism_ADJ;Ottoman;;;;;;;;;;;;;
TUR_hms_government;The Ottoman Empire;;;;;;;;;;;;;
TUR_hms_government_ADJ;Ottoman;;;;;;;;;;;;;
TUR_bourgeois_dictatorship;Turkish Free State;;;;;;;;;;;;;
TUR_proletarian_dictatorship;Turkish Socialist Republic;;;;;;;;;;;;;
TUR_proletarian_dictatorship_ADJ;Turkish;;;;;;;;;;;;;
TUR_reactionary;Nizam-i Alem;Faction Lama;;;;;;;;;;;;
TUR_reactionary_2;Ittihad-i Muhammedi Firkasi;Parti socialiste;;;;;;;;;;;;
TUR_reactionary_3;Hal‚sk‚r Zabit‚n;Parti communiste ;;;;;;;;;;;;
TUR_reactionary_4;Fedailer Cemiyeti;Parti libÈral;;;;;;;;;;;;
TUR_conservative;H¸kumet-i H¸mayun;Parti de la libertÈ;;;;;;;;;;;;
TUR_conservative_2;Selamet-i Osmaniye;Parti conservateur;;;;;;;;;;;;
TUR_conservative_3;H¸rriyet ve Itil‚f Firkasi;Parti unitaire;;;;;;;;;;;;
TUR_liberal_2;Tanzimat Firkasi;;Lama-Fraktion;;;;;;;;;;;
TUR_liberal_4;Osmanli Demokrat Firkasi;;Sozialistische Partei;;;;;;;;;;;
TUR_liberal_5;Halk Firkasi;;Kommunistische Partei;;;;;;;;;;;
TUR_socialist;Osmanli Kˆyl¸ ve Amele Firkasi;;Liberale Partei;;;;;;;;;;;
TUR_socialist_3;Sosyalist Firka;;Freiheitspartei;;;;;;;;;;;
TUR_communist;Ihtilalci Avam Firkasi;;Konservative Partei;;;;;;;;;;;
TUR_communist_2;Kom¸nist Firka;;Einheitspartei;;;;;;;;;;;
TUR_communist_3;Halk Istirakiyun Firkasi;;;;;;;;;;;;;
TUR_liberal;Ittihat ve Terakki Firkasi;;;;;;;;;;;;;
TUR_liberal_3;Yeni Osmanlilar Cemiyeti;;;;;;;;;;;;;
TUR_socialist_2;Osmanli Ahali Firkasi;;;;;;;;;;;;;
TUR_anarcho_liberal;Osmanli Ahrar Firkasi;;;;;;;;;;;;;
TUR_fascist;Ittihat ve Terakki Firkasi;;;;;;;;;;;;;
TUR_fascist_2;T¸rk Ocagi;;;;;;;;;;;;;
TUR_fascist_3;Milli Firka;;;;;;;;;;;;;
UIL;The New American Alliance;;;;;;;;;;;;;
UIL_proletarian_dictatorship;The New American Republic;;;;;;;;;;;;;
UIL_fascist_dictatorship;New America;;;;;;;;;;;;;
UIL_presidential_dictatorship;New America;;;;;;;;;;;;;
UIL_absolute_monarchy;The Kingdom of New America;;;;;;;;;;;;;
UIL_prussian_constitutionalism;The Kingdom of New America;;;;;;;;;;;;;
UIL_ADJ;New American;;;;;;;;;;;;;
UIL_reactionary;New American Party;;;;;;;;;;;;;
UIL_conservative;New Democratic Party;;;;;;;;;;;;;
UIL_liberal;New Republican Party;;;;;;;;;;;;;
UIL_anarcho_liberal;Libertarian Party;;;;;;;;;;;;;
UIL_socialist;Socialist Party;;;;;;;;;;;;;
UIL_communist;Industrial Workers of the World;;;;;;;;;;;;;
UIL_fascist;Supremacy Party;;;;;;;;;;;;;
UNB;The Colorado Republic;;;;;;;;;;;;;
UNB_absolute_monarchy;The Kingdom of Colorado;;;;;;;;;;;;;
UNB_prussian_constitutionalism;The Kingdom of Colorado;;;;;;;;;;;;;
UNB_hms_government;The Colorado Commonwealth;;;;;;;;;;;;;
UNB_ADJ;Coloradan;;;;;;;;;;;;;
UNB_reactionary;Colorado Party;;;;;;;;;;;;;
UNB_conservative;New Democratic Party;;;;;;;;;;;;;
UNB_liberal;New Republican Party;;;;;;;;;;;;;
UNB_anarcho_liberal;Libertarian Party;;;;;;;;;;;;;
UNB_socialist;Socialist Party;;;;;;;;;;;;;
UNB_communist;Communist Party;;;;;;;;;;;;;
UNB_fascist;Fascist Party;Monarchici;;;;;;;;;;;;
UNM;The Pueblo Republic;Intransigenti;;;;;;;;;;;;
UNM_absolute_monarchy;New Mexico;Transigenti;;;;;;;;;;;;
UNM_prussian_constitutionalism;New Mexico;Socialisti;;;;;;;;;;;;
UNM_hms_government;New Mexico;Rivoluzionari;;;;;;;;;;;;
UNM_absolute_monarchy_ADJ;New Mexican;Cattolici;;;;;;;;;;;;
UNM_prussian_constitutionalism_ADJ;New Mexican;Radicali;;;;;;;;;;;;
UNM_hms_government_ADJ;New Mexican;Fascisti;Monarchici;;;;;;;;;;;
UNM_proletarian_dictatorship;The Pueblo People's Republic;Truk;Intransige nti;;;;;;;;;;;
UNM_ADJ;Pueblo;Trukese;Transigen ti;;;;;;;;;;;
UNM_reactionary;New Pueblo Party;;Socialisti;;;;;;;;;;;
UNM_conservative;New Democratic Party;;Rivoluzionari;;;;;;;;;;;
UNM_liberal;New Republican Party;TrinitÈ & Tobago;Cattolici;;;;;;;;;;;
UNM_anarcho_liberal;Libertarian Party;Trinidadien;Radicali;;;;;;;;;;;
UNM_socialist;Socialist Party;Conservative Party;Fascisti;;Monarchici;;;;;;;;;
UNM_communist;Communist Party;Citizens' Alliance;Truk;;Intransigenti;;;;;;;;;
UNM_fascist;Fascist Party;National Party;Trukese;;Transigenti;;;;;;;;;
UOR;The Oregon Country;People's Partnership;;;So cialisti;;;;;;;;;
UOR_absolute_monarchy;The Kingdom of Oregon;Worker's Party;;;Rivoluzio nari;;;;;;;;;
UOR_prussian_constitutionalism;The Kingdom of Oregon;Butler Party;Trinidad & Tobago;;C attolici;;;;;;;;;
UOR_hms_government;Oregon;Fascist Party;Trinidadisch;;Radicali;;;;;;;;;
UOR_proletarian_dictatorship;Oregon People's Republic;;Conservative Party;;Fascisti;;;;;;;;;
UOR_ADJ;Oregonian;;Citizens' Alliance;;;;;;;;;;;
UOR_fascist_dictatorship;Cascadia;;National Party;;;;;;;;;;;
UOR_fascist_dictatorship_ADJ;Cascadian;;People's Partnership;;;;;;;;;;;
UOR_reactionary;True American Party;;Worker's Party;;;;;;;;;;;
UOR_conservative;New Democratic Party;;Butler Party;;Trinidad & Tobago;;;;;;;;;
UOR_liberal;New Republican Party;;Fascist Party;;Trinidadian;;;;;;;;;
UOR_anarcho_liberal;Libertarian Party;;;;;;;;;;;;;
UOR_socialist;Socialist Party;;;;;;;;;;;;;
UOR_communist;Communist Party;;;;;;;;;;;;;
UOR_fascist;Cascadians;;;;;;;;;;;;;
URA;Ural Republic;;;;;;;;;;;;;
URA_absolute_monarchy;Ural State;;;;;;;;;;;;;
URA_prussian_constitutionalism;Ural State;;;;;;;;;;;;;
URA_hms_government;Ural State;;;;;;;;;;;;;
URA_democracy;Ural Free State;;;;;;;;;;;;;
URA_proletarian_dictatorship;Ural People's Republic;;;;;;;;;;;;;
URA_ADJ;Ural;;;;;;;;;;;;;
URA_conservative;Slavophile;;;;;;;;;;;;;
URA_liberal;Westerniser;;;;;;;;;;;;;
URA_communist;Social Democratic;;;;;;;;;;;;;
URA_socialist;Menshevik;;;;;;;;;;;;;
URA_reactionary;Panslavic;;;;;;;;;;;;;
URA_conservative_2;Octobrists;;;;;;;;;;;;;
URA_anarcho_liberal;Radicals;;;;;;;;;;;;;
URA_fascist;Fascists;;;;;;;;;;;;;
USA;The United States of America;;;;;;;;;;;;;
USA_bourgeois_dictatorship;The United States of America;;;;;;;;;;;;;
USA_absolute_monarchy;The American Empire;;;;;;;;;;;;;
USA_prussian_constitutionalism;The American Empire;;;;;;;;;;;;;
USA_hms_government;The Kingdom of America;;;;;;;;;;;;;
USA_proletarian_dictatorship;The People's Republic of America;;;;;;;;;;;;;
UYG;Uyghurstan;;;;;;;;;;;;;
UYG_ADJ;Uyghur;;;;;;;;;;;;;
UYG_absolute_monarchy;Kashgaria;;;;;;;;;;;;;
UYG_prussian_constitutionalism;Kashgaria;;;;;;;;;;;;;
UYG_hms_government;Kashgaria;;;;;;;;;;;;;
UYG_absolute_monarchy_ADJ;Kashgarian;;;;;;;;;;;;;
UYG_prussian_constitutionalism_ADJ;Kashgarian;;;;;;;;;;;;;
UYG_hms_government_ADJ;Kashgarian;Restaurazionisti;;;;;;;;;;;;
UYG_conservative;Royal Faction;Moderati ;;;;;;;;;;;;
UYG_liberal;The Liberal Faction;Riformisti ;;;;;;;;;;;;
UYG_reactionary;The Nationalist Faction;Liberali;;;;;;;;;;;;
UYG_anarcho_liberal;The Radical Faction;Socialisti;;;;;;;;;;;;
UYG_socialist;The Socialist Faction;Popolari;;;;;;;;;;;;
UYG_communist;The Communist Faction;Radicali;;;;;;;;;;;;
UYG_fascist;The Fascist Faction;Comunisti;Restaurazionisti;;;;;;;;;;;
UZB;Uzbekistan;Fascisti;Moderati;;;;;;;;;;;
UZB_ADJ;Uzbek;;Riformisti;;;;;;;;;;;
UZB_conservative;Royal Faction;;Liberali;;;;;;;;;;;
UZB_liberal;The Liberal Faction;;Socialisti;;;;;;;;;;;
UZB_reactionary;The Nationalist Faction;;Popolari;;;;;;;;;;;
UZB_anarcho_liberal;The Radical Faction;;Radicali;;;;;;;;;;;
UZB_socialist;The Socialist Faction;;Comunisti;;Restaurazionis ti;;;;;;;;;
UZB_communist;The Communist Faction;;Fascisti;;Moderati ;;;;;;;;;
UZB_fascist;The Fascist Faction;;;;Riformisti ;;;;;;;;;
VEN;Venice;;;;Liberali ;;;;;;;;;
VEN_ADJ;Venetian;;;;Socialisti;;;;;;;;;
VEN_fascist_dictatorship;Serenissima;;;;Pop olari;;;;;;;;;
VEN_democracy;The San Marco's Republic;;;;Radicali;;;;;;;;;
VIC;Victoria;;;;Comunisti;;;;;;;;;
VIC_ADJ;Victorian;;;;Fascisti;;;;;;;;;
VIC_conservative;Conservative Faction;;;;;;;;;;;;;
VIC_conservative_1;Conservative Party;;;;;;;;;;;;;
VIC_conservative_2;National Party;;;;;;;;;;;;;
VIC_conservative_3;United Australia Party;;;;;;;;;;;;;
VIC_liberal;Liberal Faction;;;;;;;;;;;;;
VIC_liberal_1;Liberal Party;;;;;;;;;;;;;
VIC_socialist;Labour Faction;;;;;;;;;;;;;
VIC_socialist_1;Labor Party;;;;;;;;;;;;;
VIC_communist;Communist Party;;;;;;;;;;;;;
VIC_reactionary;Radical Nationalists;;;;;;;;;;;;;
VIC_reactionary_2;Victorian Farmers Union;;;;;;;;;;;;;
VIC_reactionary_3;Country Party;;;;;;;;;;;;;
VIC_anarcho_liberal;Radical Liberals;;;;;;;;;;;;;
VIC_fascist;Fascist Party;;;;;;;;;;;;;
WAS;Western Australia;;;;;;;;;;;;;
WAS_ADJ;West Australian;;;;;;;;;;;;;
WAS_fascist_dictatorship;Westralia;;;;;;;;;;;;;
WAS_fascist_dictatorship_ADJ;Westralian;;;;;;;;;;;;;
WAS_conservative;Conservative Faction;;;;;;;;;;;;;
WAS_conservative_1;Nationalist Party;;;;;;;;;;;;;
WAS_liberal;Liberal Faction;;;;;;;;;;;;;
WAS_liberal_1;Liberal Party;;;;;;;;;;;;;
WAS_socialist;Labour Faction;;;;;;;;;;;;;
WAS_socialist_1;Labor Party;;;;;;;;;;;;;
WAS_communist;Communist Party;;;;;;;;;;;;;
WAS_reactionary;Radical Nationalists;;;;;;;;;;;;;
WAS_reactionary_2;Country Party;;;;;;;;;;;;;
WAS_anarcho_liberal;Radical Liberals;;;;;;;;;;;;;
WAS_fascist;Fascist Party;;;;;;;;;;;;;
WES;Westfalen;;;;;;;;;;;;;
WES_ADJ;Westphalian ;;;;;;;;;;;;;
WES_liberal;Liberaldem. Partei;;;;;;;;;;;;;
WES_conservative;Zentrumspartei;;;;;;;;;;;;;
WES_liberal_2;Nationalliberale ;;;;;;;;;;;;;
WES_liberal_3;Freisinnige Partei;;;;;;;;;;;;;
WES_socialist;Deutscher Arbeiterverein;;;;;;;;;;;;;
WES_socialist_2;Sozialdem. Arbeiterpartei ;;;;;;;;;;;;;
WES_socialist_3;Sozial. Arbeiterpartei ;;;;;;;;;;;;;
WES_reactionary;Nationale Partei;;;;;;;;;;;;;
WES_conservative_2;Konservative Partei;;;;;;;;;;;;;
WES_conservative_3;Christsoz. Arbeiterpartei;;;;;;;;;;;;;
WES_anarcho_liberal;Radical Arbeiterpartei;;;;;;;;;;;;;
WES_communist;Communist Arbeiterpartei;;;;;;;;;;;;;
WES_fascist;NSDP;;;;;;;;;;;;;
WHA;Wales;;;;;;;;;;;;;
WHA_ADJ;Welsh;;;;;;;;;;;;;
WHA_liberal;Democratiaid Rhyddfrydol;;;;;;;;;;;;;
WHA_conservative;Plaid Geidwadol;;;;;;;;;;;;;
WHA_socialist;Plaid Cymru;;;;;;;;;;;;;
WHA_anarcho_liberal;Anarchwyr;;;;;;;;;;;;;
WHA_fascist;Meibion Glyndwr;Slavophile;;;;;;;;;;;;
WHA_communist;Plaid Gomiwnyddol;;;;;;;;;;;;;
WHA_reactionary;Plaid Genedlaethol;;;;;;;;;;;;;
XBI_reactionary_2;Confucianist Faction;;;;;;;;;;;;;
XBI_conservative_2;Amban Faction;;;;;;;;;;;;;
XBI_liberal_2;Reformer Faction;;;;;;;;;;;;;
XIN_presidential_dictatorship;Xinjiang Clique;;;;;;;;;;;;;
YAK;Yakutia;;;;;;;;;;;;;
YAK_ADJ;Yakut;;;;;;;;;;;;;
YAK_conservative;The Conservatives;;;;;;;;;;;;;
YAK_liberal;The Liberals;;;;;;;;;;;;;
YAK_reactionary;The Khanate Faction;;;;;;;;;;;;;
YAK_anarcho_liberal;The Libertains;;;;;;;;;;;;;
YAK_socialist;The Socialists;;;;;;;;;;;;;
YAK_communist;The Communists;;;;;;;;;;;;;
YAK_fascist;The Nationalists;;;;;;;;;;;;;
YAP;Yap;;;;;;;;;;;;;
YAP_ADJ;Yapese;;;;;;;;;;;;;
YNN_presidential_dictatorship;Yunnan Clique;;;;;;;;;;;;;
YUC;Mayapan;;;;;;;;;;;;;
YUC_ADJ;Mayan;;;;;;;;;;;;;
YUC_conservative;Partido Conservador;;;;;;;;;;;;;
YUC_liberal;Partido Liberal;;;;;;;;;;;;;
YUC_reactionary;Partido Nationalist;;;;;;;;;;;;;
YUC_anarcho_liberal;Partido Radical;;;;;;;;;;;;;
YUC_socialist;Partido Socialist;;;;;;;;;;;;;
YUC_communist;Partido Communist;;;;;;;;;;;;;
YUC_fascist;Partido Fascist;;;;;;;;;;;;;
YZW;Yonezawa;;;;;;;;;;;;;
YZW_ADJ;Yonezawan;;;;;;;;;;;;;
YZW_absolute_monarchy_ADJ;Uesugi;;;;;;;;;;;;;
YZW_prussian_constitutionalism_ADJ;Uesugi;;;;;;;;;;;;;
YZW_hms_government_ADJ;Uesugi;;;;;;;;;;;;;
ZAM;Zambia;;;;;;;;;;;;;
ZAM_ADJ;Zambian;;;;;;;;;;;;;
ZAM_liberal;United Party for National Development;;;;;;;;;;;;;
ZAM_conservative;Movement for Multi-Party Democracy;;;;;;;;;;;;;
ZAM_socialist;United Progressive Party;;;;;;;;;;;;;
ZAM_reactionary;National Restoration Party;;;;;;;;;;;;;
ZAM_anarcho_liberal;National Party;Socialisti;Die sozialistische Fraktion;;;;;;;;;;;
ZAM_communist;United National Independence Party;Rivoluzionari;Die kommunistische Fraktion;;;;;;;;;;;
ZAM_fascist;Fourth Revolution Party	;Cattolici;Die faschistische Fraktion;;;;;;;;;;;
### African Kingdoms ###;;Radicali;;;;;;;;;;;;
ARO;Aro;Fascisti;Monarchici;;;;;;;;;;;
ARO_ADJ;Aro;Victoria;Intransige nti;;;;;;;;;;;
ARO_conservative;Eze Aro Faction;Victorian;Transigen ti;;;;;;;;;;;
ARO_liberal;Reform Faction;Conservative Faction;Socialisti;;;;;;;;;;;
ARO_reactionary;Empire Faction;Conservative Party;Rivoluzionari;;;;;;;;;;;
ARO_anarcho_liberal;Radical Faction;National Party;Cattolici;;;;;;;;;;;
ARO_socialist;Socialist Faction;United Australia Party;Radicali;;;;;;;;;;;
ARO_communist;Communist Faction;Liberal Faction;Fascisti;;Monarchici;;;;;;;;;
ARO_fascist;Fascist Faction;Liberal Party;Victoria;;Intransigenti;;;;;;;;;
ARO_proletarian_dictatorship;Biafra;Labour Faction;Victorian;;Transigenti;;;;;;;;;
ARO_proletarian_dictatorship_ADJ;Biafran;Labor Party;Conservative Faction;;So cialisti;;;;;;;;;
ARO_fascist_dictatorship;Biafra;Communist Party;Conservative Party;;Rivoluzio nari;;;;;;;;;
ARO_fascist_dictatorship_ADJ;Biafran;Radical Nationalists;National Party;;C attolici;;;;;;;;;
ARO_bourgeois_dictatorship;Biafra;Victorian Farmers Union;United Australia Party;;Radicali;;;;;;;;;
ARO_bourgeois_dictatorship_ADJ;Biafran;Country Party;Liberal Faction;;Fascisti;;;;;;;;;
ARO_presidential_dictatorship;Biafra;Radical Liberals;Liberal Party;;;;;;;;;;;
ARO_presidential_dictatorship_ADJ;Biafran;Fascist Party;Labour Faction;;;;;;;;;;;
ARO_democracy;Biafra;Western Australia;Labor Party;;;;;;;;;;;
ARO_democracy_ADJ;Biafran;West Australian;Communist Party;;;;;;;;;;;
ASH;Ashanti;Westralia;Radical Nationalists;;;;;;;;;;;
ASH_ADJ;Ashanti;Westralian;Victorian Farmers Union;;;;;;;;;;;
ASH_conservative;Royal Faction;Conservative Faction;Country Party;;;;;;;;;;;
ASH_liberal;Reform Faction;Nationalist Party;Radical Liberals;;;;;;;;;;;
ASH_reactionary;Empire Faction;Liberal Faction;Fascist Party;;;;;;;;;;;
ASH_conservative_2;National Liberation Movement;Liberal Party;Western Australia;;;;;;;;;;;
ASH_liberal_2;United Gold Coast Convention;Labour Faction;West Australian;;;;;;;;;;;
ASH_reactionary_2;National Liberation Council;Labor Party;Westralia;;;;;;;;;;;
ASH_anarcho_liberal;Progress Party;Communist Party;Westralian;;;;;;;;;;;
ASH_socialist;Ghana Congress Party;Radical Nationalists;Conservative Faction;;;;;;;;;;;
ASH_communist;Convention People's Party;Country Party;Nationalist Party;;;;;;;;;;;
ASH_fascist;Popular Front Party;Radical Liberals;Liberal Faction;;;;;;;;;;;
ASH_proletarian_dictatorship;Ghana;Fascist Party;Liberal Party;;;;;;;;;;;
ASH_proletarian_dictatorship_ADJ;Ghanaian;;Labour Faction;;;;;;;;;;;
ASH_fascist_dictatorship;Ghana;;Labor Party;;;;;;;;;;;
ASH_fascist_dictatorship_ADJ;Ghanaian;Liberaldem. Partei;Communist Party;;;;;;;;;;;
ASH_bourgeois_dictatorship;Ghana;Zentrumspartei;Radical Nationalists;;;;;;;;;;;
ASH_bourgeois_dictatorship_ADJ;Ghanaian;Nationalliberale ;Country Party;;;;;;;;;;;
ASH_presidential_dictatorship;Ghana;Freisinnige Partei;Radical Liberals;;;;;;;;;;;
ASH_presidential_dictatorship_ADJ;Ghanaian;Deutscher Arbeiterverein;Fascist Party;;;;;;;;;;;
ASH_democracy;Ghana;Sozialdem. Arbeiterpartei ;;;;;;;;;;;;
ASH_democracy_ADJ;Ghanaian;Sozial. Arbeiterpartei ;;;;;;;;;;;;
AZA;Azande;Nationale Partei;Liberaldem. Partei;;;;;;;;;;;
AZA_ADJ;Zande;Konservative Partei;Zentrumspartei;;;;;;;;;;;
AZA_conservative;Royal Faction;Christsoz. Arbeiterpartei;Nationalliberale ;;;;;;;;;;;
AZA_liberal;Reform Faction;Arbeiterpartei radical;Freisinnige Partei;;;;;;;;;;;
